file_name,start_time,end_time,v0_lon,v0_lat,v1_lon,v1_lat,v2_lon,v2_lat,v3_lon,v3_lat,ratio_Al,ratio_Ca,ratio_Si,ratio_O,ratio_Fe,ratio_Mg,solar_class
ch2_cla_l1_20240701T093419848_20240701T093427848.fits,2024-07-01 09:34:19.848000,2024-07-01 09:34:27.848000,-126.84,-3.7417,-126.856,-5.0758,-125.91,-5.086,-125.895,-3.7519,20,10,40,15,15,30,A
ch2_cla_l1_20240701T171245826_20240701T171253826.fits,2024-07-01 17:12:45.826000,2024-07-01 17:12:53.826000,-130.878,20.0454,-130.892,18.6896,-129.882,18.678,-129.859,20.0337,20,10,40,15,15,30,A
ch2_cla_l1_20240701T172413826_20240701T172421826.fits,2024-07-01 17:24:13.826000,2024-07-01 17:24:21.826000,-131.36,-14.3331,-131.38,-15.6527,-130.426,-15.6638,-130.411,-14.3442,20,10,40,15,15,30,A
ch2_cla_l1_20240701T113120112_20240701T113128112.fits,2024-07-01 11:31:20.112000,2024-07-01 11:31:28.112000,-127.947,-4.9786,-127.964,-6.3185,-127.018,-6.3289,-127.003,-4.989,20,10,40,15,15,30,A
ch2_cla_l1_20240701T151505767_20240701T151513767.fits,2024-07-01 15:15:05.767000,2024-07-01 15:15:13.767000,-129.755,23.2484,-129.769,21.8918,-128.736,21.8802,-128.712,23.2367,20,10,40,15,15,30,A
ch2_cla_l1_20240701T151337767_20240701T151345767.fits,2024-07-01 15:13:37.767000,2024-07-01 15:13:45.767000,-129.699,27.6353,-129.713,26.2808,-128.647,26.2688,-128.62,27.6232,20,10,40,15,15,30,A
ch2_cla_l1_20240701T115008112_20240701T115016112.fits,2024-07-01 11:50:08.112000,2024-07-01 11:50:16.112000,-129.578,-62.04,-129.669,-63.2008,-128.004,-63.219,-127.973,-62.0575,20,10,40,15,15,30,A
ch2_cla_l1_20240701T174717826_20240701T174725826.fits,2024-07-01 17:47:17.826000,2024-07-01 17:47:25.826000,-141.926,-84.7957,-144.76,-85.8492,-135.595,-85.9562,-134.595,-84.881,20,10,40,15,15,30,A
ch2_cla_l1_20240701T145033767_20240701T145041767.fits,2024-07-01 14:50:33.767000,2024-07-01 14:50:41.767000,41.1634,83.8356,42.696,82.6781,48.6769,82.7455,48.2796,83.9158,20,10,40,15,15,30,A
ch2_cla_l1_20240701T132509195_20240701T132517195.fits,2024-07-01 13:25:09.195000,2024-07-01 13:25:17.195000,-128.923,3.3429,-128.939,1.9923,-127.987,1.9817,-127.97,3.3322,20,10,40,15,15,30,A
ch2_cla_l1_20240701T184858911_20240701T184906911.fits,2024-07-01 18:48:58.911000,2024-07-01 18:49:06.911000,-129.824,81.3482,-130.05,80.122,-125.285,80.0662,-124.408,81.2847,20,10,40,15,15,30,A
ch2_cla_l1_20240701T090843848_20240701T090851848.fits,2024-07-01 09:08:43.848000,2024-07-01 09:08:51.848000,-125.56,72.993,-125.612,71.7262,-122.861,71.6968,-122.616,72.9615,20,10,40,15,15,30,A
ch2_cla_l1_20240701T133957195_20240701T134005195.fits,2024-07-01 13:39:57.195000,2024-07-01 13:40:05.195000,-129.74,-41.3004,-129.776,-42.5414,-128.642,-42.554,-128.626,-41.3128,20,10,40,15,15,30,A
ch2_cla_l1_20240701T193042911_20240701T193050911.fits,2024-07-01 19:30:42.911000,2024-07-01 19:30:50.911000,-133.139,-44.2696,-133.181,-45.5022,-132.001,-45.5163,-131.982,-44.2834,20,10,40,15,15,30,A
ch2_cla_l1_20240701T131317195_20240701T131325195.fits,2024-07-01 13:13:17.195000,2024-07-01 13:13:25.195000,-128.47,38.8446,-128.485,37.4995,-127.293,37.4864,-127.257,38.8312,20,10,40,15,15,30,A
ch2_cla_l1_20240701T090627848_20240701T090635848.fits,2024-07-01 09:06:27.848000,2024-07-01 09:06:35.848000,-125.021,79.8554,-125.152,78.6125,-120.918,78.5672,-120.286,79.8047,20,10,40,15,15,30,A
ch2_cla_l1_20240701T192650911_20240701T192658911.fits,2024-07-01 19:26:50.911000,2024-07-01 19:26:58.911000,-132.809,-32.5191,-132.839,-33.7905,-131.795,-33.803,-131.779,-32.5315,20,10,40,15,15,30,A
ch2_cla_l1_20240701T132941195_20240701T132949195.fits,2024-07-01 13:29:41.195000,2024-07-01 13:29:49.195000,-129.114,-10.2588,-129.132,-11.5882,-128.184,-11.5988,-128.169,-10.2694,20,10,40,15,15,30,A
ch2_cla_l1_20240701T165109826_20240701T165117826.fits,2024-07-01 16:51:09.826000,2024-07-01 16:51:17.826000,-127.529,85.0383,-128.115,83.824,-120.677,83.7386,-118.354,84.9326,20,10,40,15,15,30,A
ch2_cla_l1_20240701T154241767_20240701T154249767.fits,2024-07-01 15:42:41.767000,2024-07-01 15:42:49.767000,-131.665,-60.1035,-131.748,-61.2751,-130.162,-61.293,-130.132,-60.1209,20,10,40,15,15,30,A
ch2_cla_l1_20240701T090955848_20240701T091003848.fits,2024-07-01 09:09:55.848000,2024-07-01 09:10:03.848000,-125.714,69.368,-125.751,68.0896,-123.406,68.0645,-123.234,69.3415,20,10,40,15,15,30,A
ch2_cla_l1_20240701T110512112_20240701T110520112.fits,2024-07-01 11:05:12.112000,2024-07-01 11:05:20.112000,-126.595,73.3799,-126.651,72.1171,-123.856,72.0868,-123.598,73.3474,20,10,40,15,15,30,A
ch2_cla_l1_20240701T095955848_20240701T100003848.fits,2024-07-01 09:59:55.848000,2024-07-01 10:00:03.848000,-133.165,-81.7921,-134.161,-82.865,-128.798,-82.9224,-128.487,-81.8421,20,10,40,15,15,30,A
ch2_cla_l1_20240701T095059848_20240701T095107848.fits,2024-07-01 09:50:59.848000,2024-07-01 09:51:07.848000,-128.009,-54.2235,-128.067,-55.4144,-126.689,-55.4291,-126.668,-54.2379,20,10,40,15,15,30,A
ch2_cla_l1_20240701T145817767_20240701T145825767.fits,2024-07-01 14:58:17.767000,2024-07-01 14:58:25.767000,-128.675,73.7042,-128.739,72.4468,-125.912,72.4152,-125.642,73.6702,20,10,40,15,15,30,A
ch2_cla_l1_20240701T171021826_20240701T171029826.fits,2024-07-01 17:10:21.826000,2024-07-01 17:10:29.826000,-130.784,27.2252,-130.798,25.8724,-129.738,25.8603,-129.712,27.2129,20,10,40,15,15,30,A
ch2_cla_l1_20240701T093131848_20240701T093139848.fits,2024-07-01 09:31:31.848000,2024-07-01 09:31:39.848000,-126.73,4.649,-126.745,3.2944,-125.788,3.2841,-125.771,4.6387,20,10,40,15,15,30,A
ch2_cla_l1_20240701T133213195_20240701T133221195.fits,2024-07-01 13:32:13.195000,2024-07-01 13:32:21.195000,-129.235,-17.8833,-129.255,-19.1955,-128.291,-19.2062,-128.277,-17.894,20,10,40,15,15,30,A
ch2_cla_l1_20240701T191146911_20240701T191154911.fits,2024-07-01 19:11:46.911000,2024-07-01 19:11:54.911000,-132.054,12.801,-132.07,11.4477,-131.096,11.4362,-131.076,12.7894,20,10,40,15,15,30,A
ch2_cla_l1_20240701T150041767_20240701T150049767.fits,2024-07-01 15:00:41.767000,2024-07-01 15:00:49.767000,-128.999,66.4505,-129.034,65.1703,-126.945,65.1469,-126.807,66.426,20,10,40,15,15,30,A
ch2_cla_l1_20240701T140133196_20240701T140141196.fits,2024-07-01 14:01:33.196000,2024-07-01 14:01:41.196000,52.1076,-70.7398,52.1683,-71.7315,53.9954,-71.711,53.8396,-70.7206,20,10,40,15,15,30,A
ch2_cla_l1_20240701T092723848_20240701T092731848.fits,2024-07-01 09:27:23.848000,2024-07-01 09:27:31.848000,-126.578,17.0133,-126.592,15.6506,-125.591,15.6398,-125.57,17.0024,20,10,40,15,15,30,A
ch2_cla_l1_20240701T153153767_20240701T153201767.fits,2024-07-01 15:31:53.767000,2024-07-01 15:32:01.767000,-130.499,-27.1876,-130.524,-28.4746,-129.519,-28.4861,-129.504,-27.1989,20,10,40,15,15,30,A
ch2_cla_l1_20240701T094427848_20240701T094435848.fits,2024-07-01 09:44:27.848000,2024-07-01 09:44:35.848000,-127.364,-34.2983,-127.393,-35.5626,-126.336,-35.5739,-126.321,-34.3096,20,10,40,15,15,30,A
ch2_cla_l1_20240701T112416112_20240701T112424112.fits,2024-07-01 11:24:16.112000,2024-07-01 11:24:24.112000,-127.674,16.1828,-127.688,14.8221,-126.693,14.8112,-126.672,16.1718,20,10,40,15,15,30,A
ch2_cla_l1_20240701T173309826_20240701T173317826.fits,2024-07-01 17:33:09.826000,2024-07-01 17:33:17.826000,-131.943,-41.3615,-131.98,-42.6037,-130.844,-42.6169,-130.827,-41.3745,20,10,40,15,15,30,A
ch2_cla_l1_20240701T164805826_20240701T164813826.fits,2024-07-01 16:48:05.826000,2024-07-01 16:48:13.826000,31.7143,86.6123,36.3297,85.4748,46.1295,85.5881,44.8564,86.7653,20,10,40,15,15,30,A
ch2_cla_l1_20240701T175221826_20240701T175229826.fits,2024-07-01 17:52:21.826000,2024-07-01 17:52:29.826000,50.7059,-78.233,50.8742,-79.2542,54.1052,-79.2169,53.6539,-78.199,20,10,40,15,15,30,A
ch2_cla_l1_20240701T091259848_20240701T091307848.fits,2024-07-01 09:12:59.848000,2024-07-01 09:13:07.848000,-125.968,60.1283,-125.99,58.8227,-124.244,58.804,-124.155,60.1089,20,10,40,15,15,30,A
ch2_cla_l1_20240701T184450911_20240701T184458911.fits,2024-07-01 18:44:50.911000,2024-07-01 18:44:58.911000,27.702,87.0283,33.601,85.9039,44.4245,86.0322,42.6909,87.2082,20,10,40,15,15,30,A
ch2_cla_l1_20240701T185242911_20240701T185250911.fits,2024-07-01 18:52:42.911000,2024-07-01 18:52:50.911000,-130.954,70.0305,-131.005,68.766,-128.629,68.7383,-128.439,70.0012,20,10,40,15,15,30,A
ch2_cla_l1_20240701T114712112_20240701T114720112.fits,2024-07-01 11:47:12.112000,2024-07-01 11:47:20.112000,-129.058,-53.0335,-129.114,-54.2299,-127.766,-54.2446,-127.744,-53.0478,20,10,40,15,15,30,A
ch2_cla_l1_20240701T170517826_20240701T170525826.fits,2024-07-01 17:05:17.826000,2024-07-01 17:05:25.826000,-130.572,42.3956,-130.588,41.0606,-129.348,41.0465,-129.307,42.3812,20,10,40,15,15,30,A
ch2_cla_l1_20240701T111208112_20240701T111216112.fits,2024-07-01 11:12:08.112000,2024-07-01 11:12:16.112000,-127.187,52.4947,-127.204,51.1724,-125.735,51.1565,-125.674,52.4783,20,10,40,15,15,30,A
ch2_cla_l1_20240701T155137767_20240701T155145767.fits,2024-07-01 15:51:37.767000,2024-07-01 15:51:45.767000,-153.643,-87.5927,-170.319,-88.505,-145.627,-88.8181,-138.125,-87.7741,20,10,40,15,15,30,A
ch2_cla_l1_20240701T155705767_20240701T155713767.fits,2024-07-01 15:57:05.767000,2024-07-01 15:57:13.767000,51.2795,-74.0579,51.3679,-75.0631,53.6424,-75.0374,53.4088,-74.0338,20,10,40,15,15,30,A
ch2_cla_l1_20240701T135933195_20240701T135941195.fits,2024-07-01 13:59:33.195000,2024-07-01 13:59:41.195000,52.6068,-77.0158,52.7346,-78.028,55.5948,-77.9963,55.2413,-76.9866,20,10,40,15,15,30,A
ch2_cla_l1_20240701T094755848_20240701T094803848.fits,2024-07-01 09:47:55.848000,2024-07-01 09:48:03.848000,-127.647,-44.8456,-127.687,-46.0722,-126.505,-46.0849,-126.488,-44.858,20,10,40,15,15,30,A
ch2_cla_l1_20240701T153233767_20240701T153241767.fits,2024-07-01 15:32:33.767000,2024-07-01 15:32:41.767000,-130.541,-29.2046,-130.567,-30.4857,-129.549,-30.4974,-129.534,-29.2161,20,10,40,15,15,30,A
ch2_cla_l1_20240701T100051848_20240701T100059848.fits,2024-07-01 10:00:51.848000,2024-07-01 10:00:59.848000,-136.721,-84.6723,-139.238,-85.7215,-130.461,-85.816,-129.652,-84.7482,20,10,40,15,15,30,A
ch2_cla_l1_20240701T114904112_20240701T114912112.fits,2024-07-01 11:49:04.112000,2024-07-01 11:49:12.112000,-129.358,-58.76,-129.432,-59.9339,-127.906,-59.9506,-127.88,-58.7761,20,10,40,15,15,30,A
ch2_cla_l1_20240701T105320112_20240701T105328112.fits,2024-07-01 10:53:20.112000,2024-07-01 10:53:28.112000,49.9403,71.497,50.1205,70.3726,52.2442,70.3955,52.193,71.5214,20,10,40,15,15,30,A
ch2_cla_l1_20240701T131725196_20240701T131733196.fits,2024-07-01 13:17:25.196000,2024-07-01 13:17:33.196000,-128.631,26.4788,-128.645,25.1215,-127.587,25.1098,-127.561,26.4669,20,10,40,15,15,30,A
ch2_cla_l1_20240701T151353767_20240701T151401767.fits,2024-07-01 15:13:53.767000,2024-07-01 15:14:01.767000,-129.709,26.8376,-129.723,25.4827,-128.664,25.4708,-128.637,26.8256,20,10,40,15,15,30,A
ch2_cla_l1_20240701T130621195_20240701T130629195.fits,2024-07-01 13:06:21.195000,2024-07-01 13:06:29.195000,-128.12,59.6488,-128.143,58.347,-126.427,58.328,-126.34,59.6292,20,10,40,15,15,30,A
ch2_cla_l1_20240701T164613826_20240701T164621826.fits,2024-07-01 16:46:13.826000,2024-07-01 16:46:21.826000,43.102,80.9756,43.8557,79.8241,48.0888,79.8726,47.8811,81.0304,20,10,40,15,15,30,A
ch2_cla_l1_20240701T190930911_20240701T190938911.fits,2024-07-01 19:09:30.911000,2024-07-01 19:09:38.911000,-131.964,19.5847,-131.979,18.2308,-130.973,18.219,-130.95,19.5728,20,10,40,15,15,30,A
ch2_cla_l1_20240701T092947848_20240701T092955848.fits,2024-07-01 09:29:47.848000,2024-07-01 09:29:55.848000,-126.665,9.8365,-126.68,8.4772,-125.709,8.4667,-125.69,9.826,20,10,40,15,15,30,A
ch2_cla_l1_20240701T135925195_20240701T135933195.fits,2024-07-01 13:59:25.195000,2024-07-01 13:59:33.195000,52.6562,-77.4334,52.7926,-78.447,55.7618,-78.4141,55.3831,-77.4033,20,10,40,15,15,30,A
ch2_cla_l1_20240701T155849767_20240701T155856395.fits,2024-07-01 15:58:49.767000,2024-07-01 15:58:56.395000,50.9423,-68.686,50.9896,-69.6025,52.6215,-69.5841,52.5039,-68.6683,20,10,40,15,15,30,A
ch2_cla_l1_20240701T191538911_20240701T191546911.fits,2024-07-01 19:15:38.911000,2024-07-01 19:15:46.911000,-132.213,1.2189,-132.23,-0.1257,-131.285,-0.1369,-131.267,1.2077,20,10,40,15,15,30,A
ch2_cla_l1_20240701T132909196_20240701T132917196.fits,2024-07-01 13:29:09.196000,2024-07-01 13:29:17.196000,-129.09,-8.6562,-129.108,-9.9886,-128.162,-9.9992,-128.146,-8.6667,20,10,40,15,15,30,A
ch2_cla_l1_20240701T111600112_20240701T111608112.fits,2024-07-01 11:16:00.112000,2024-07-01 11:16:08.112000,-127.363,40.9044,-127.377,39.5601,-126.151,39.5468,-126.113,40.8909,20,10,40,15,15,30,A
ch2_cla_l1_20240701T144929767_20240701T144937767.fits,2024-07-01 14:49:29.767000,2024-07-01 14:49:37.767000,44.5426,80.5832,45.2297,79.4306,49.3087,79.4765,49.1257,80.6347,20,10,40,15,15,30,A
ch2_cla_l1_20240701T153225767_20240701T153233767.fits,2024-07-01 15:32:25.767000,2024-07-01 15:32:33.767000,-130.532,-28.8011,-130.559,-30.0833,-129.543,-30.0949,-129.528,-28.8126,20,10,40,15,15,30,A
ch2_cla_l1_20240701T183906911_20240701T183914911.fits,2024-07-01 18:39:06.911000,2024-07-01 18:39:14.911000,45.7836,69.5027,45.9372,68.392,47.834,68.4142,47.7834,69.5262,20,10,40,15,15,30,A
ch2_cla_l1_20240701T125205196_20240701T125213196.fits,2024-07-01 12:52:05.196000,2024-07-01 12:52:13.196000,47.0108,78.1147,47.4449,76.9679,50.725,77.0041,50.6098,78.1544,20,10,40,15,15,30,A
ch2_cla_l1_20240701T131733196_20240701T131741196.fits,2024-07-01 13:17:33.196000,2024-07-01 13:17:41.196000,-128.636,26.0799,-128.65,24.7226,-127.595,24.7109,-127.569,26.0681,20,10,40,15,15,30,A
ch2_cla_l1_20240701T130229195_20240701T130237195.fits,2024-07-01 13:02:29.195000,2024-07-01 13:02:37.195000,-127.753,71.3101,-127.801,70.0428,-125.271,70.0149,-125.062,71.2805,20,10,40,15,15,30,A
ch2_cla_l1_20240701T105728112_20240701T105736112.fits,2024-07-01 10:57:28.112000,2024-07-01 10:57:36.112000,42.9475,84.1823,44.627,83.0205,50.9467,83.0893,50.543,84.2651,20,10,40,15,15,30,A
ch2_cla_l1_20240701T191906911_20240701T191914911.fits,2024-07-01 19:19:06.911000,2024-07-01 19:19:14.911000,-132.367,-9.1863,-132.387,-10.5157,-131.442,-10.5269,-131.426,-9.1976,20,10,40,15,15,30,A
ch2_cla_l1_20240701T130909196_20240701T130917195.fits,2024-07-01 13:09:09.196000,2024-07-01 13:09:17.195000,-128.283,51.2337,-128.301,49.9111,-126.869,49.8953,-126.812,51.2175,20,10,40,15,15,30,A
ch2_cla_l1_20240701T175525826_20240701T175533671.fits,2024-07-01 17:55:25.826000,2024-07-01 17:55:33.671000,49.8874,-68.6237,49.9399,-69.6065,51.5798,-69.5876,51.4515,-68.6056,20,10,40,15,15,30,A
ch2_cla_l1_20240701T085555848_20240701T085603848.fits,2024-07-01 08:55:55.848000,2024-07-01 08:56:03.848000,51.4382,69.0197,51.5775,67.9032,53.4503,67.9232,53.4101,69.0407,20,10,40,15,15,30,A
ch2_cla_l1_20240701T150801767_20240701T150809767.fits,2024-07-01 15:08:01.767000,2024-07-01 15:08:09.767000,-129.468,44.4006,-129.484,43.0668,-128.205,43.0525,-128.161,44.386,20,10,40,15,15,30,A
ch2_cla_l1_20240701T094619848_20240701T094627848.fits,2024-07-01 09:46:19.848000,2024-07-01 09:46:27.848000,-127.505,-39.9705,-127.538,-41.215,-126.423,-41.2271,-126.408,-39.9824,20,10,40,15,15,30,A
ch2_cla_l1_20240701T092107848_20240701T092115848.fits,2024-07-01 09:21:07.848000,2024-07-01 09:21:15.848000,-126.35,35.7451,-126.363,34.3917,-125.206,34.3793,-125.174,35.7325,20,10,40,15,15,30,A
ch2_cla_l1_20240701T094203848_20240701T094211848.fits,2024-07-01 09:42:03.848000,2024-07-01 09:42:11.848000,-127.211,-27.0274,-127.235,-28.3148,-126.231,-28.3257,-126.217,-27.0381,20,10,40,15,15,30,A
ch2_cla_l1_20240701T095411848_20240701T095419848.fits,2024-07-01 09:54:11.848000,2024-07-01 09:54:19.848000,-128.627,-64.0594,-128.73,-65.2107,-126.963,-65.2296,-126.929,-64.0776,20,10,40,15,15,30,A
ch2_cla_l1_20240701T150449767_20240701T150457767.fits,2024-07-01 15:04:49.767000,2024-07-01 15:04:57.767000,-129.306,54.0044,-129.325,52.6905,-127.819,52.6737,-127.754,53.987,20,10,40,15,15,30,A
ch2_cla_l1_20240701T114144112_20240701T114152112.fits,2024-07-01 11:41:44.112000,2024-07-01 11:41:52.112000,-128.51,-36.36,-128.54,-37.6177,-127.464,-37.6295,-127.449,-36.3716,20,10,40,15,15,30,A
ch2_cla_l1_20240701T173253826_20240701T173301826.fits,2024-07-01 17:32:53.826000,2024-07-01 17:33:01.826000,-131.919,-40.55,-131.956,-41.795,-130.829,-41.8081,-130.812,-40.5629,20,10,40,15,15,30,A
ch2_cla_l1_20240701T100811848_20240701T100819848.fits,2024-07-01 10:08:11.848000,2024-07-01 10:08:19.848000,54.2585,-71.2433,54.3172,-72.2321,56.1815,-72.2122,56.0231,-71.2244,20,10,40,15,15,30,A
ch2_cla_l1_20240701T133445195_20240701T133453195.fits,2024-07-01 13:34:45.195000,2024-07-01 13:34:53.195000,-129.372,-25.5285,-129.395,-26.8205,-128.4,-26.8316,-128.385,-25.5395,20,10,40,15,15,30,A
ch2_cla_l1_20240701T192514911_20240701T192522911.fits,2024-07-01 19:25:14.911000,2024-07-01 19:25:22.911000,-132.701,-27.6748,-132.727,-28.9607,-131.718,-28.9727,-131.703,-27.6868,20,10,40,15,15,30,A
ch2_cla_l1_20240701T173701826_20240701T173709826.fits,2024-07-01 17:37:01.826000,2024-07-01 17:37:09.826000,-132.384,-53.1538,-132.443,-54.3576,-131.085,-54.3733,-131.061,-53.1691,20,10,40,15,15,30,A
ch2_cla_l1_20240701T085635848_20240701T085643848.fits,2024-07-01 08:56:35.848000,2024-07-01 08:56:43.848000,51.1256,71.0818,51.2967,69.9573,53.3779,69.9796,53.3303,71.1053,20,10,40,15,15,30,A
ch2_cla_l1_20240701T093435848_20240701T093443848.fits,2024-07-01 09:34:35.848000,2024-07-01 09:34:43.848000,-126.851,-4.5416,-126.868,-5.8831,-125.921,-5.8934,-125.906,-4.5518,20,10,40,15,15,30,A
ch2_cla_l1_20240701T110344112_20240701T110352112.fits,2024-07-01 11:03:44.112000,2024-07-01 11:03:52.112000,-126.281,77.8203,-126.378,76.5725,-122.753,76.5331,-122.299,77.7771,20,10,40,15,15,30,A
ch2_cla_l1_20240701T165501826_20240701T165509826.fits,2024-07-01 16:55:01.826000,2024-07-01 16:55:09.826000,-129.74,73.3041,-129.805,72.0479,-127.043,72.0164,-126.782,73.2703,20,10,40,15,15,30,A
ch2_cla_l1_20240701T154649767_20240701T154657767.fits,2024-07-01 15:46:49.767000,2024-07-01 15:46:57.767000,-133.115,-72.8454,-133.35,-73.9656,-130.781,-73.9947,-130.703,-72.8726,20,10,40,15,15,30,A
ch2_cla_l1_20240701T091611848_20240701T091619848.fits,2024-07-01 09:16:11.848000,2024-07-01 09:16:19.848000,-126.143,50.5176,-126.159,49.1888,-124.738,49.1736,-124.684,50.502,20,10,40,15,15,30,A
ch2_cla_l1_20240701T131557196_20240701T131605195.fits,2024-07-01 13:15:57.196000,2024-07-01 13:16:05.195000,-128.576,30.8649,-128.589,29.5107,-127.492,29.4986,-127.463,30.8527,20,10,40,15,15,30,A
ch2_cla_l1_20240701T090003848_20240701T090011848.fits,2024-07-01 09:00:03.848000,2024-07-01 09:00:11.848000,47.1001,81.7441,47.9638,80.5829,52.6036,80.6325,52.3985,81.8009,20,10,40,15,15,30,A
ch2_cla_l1_20240701T125645195_20240701T125653195.fits,2024-07-01 12:56:45.195000,2024-07-01 12:56:53.195000,-117.978,88.6925,-122.919,87.4964,-105.749,87.3021,-89.5235,88.3513,20,10,40,15,15,30,A
ch2_cla_l1_20240701T184714911_20240701T184722911.fits,2024-07-01 18:47:14.911000,2024-07-01 18:47:22.911000,-126.916,86.6173,-128.141,85.4128,-118.337,85.2971,-113.888,86.4624,20,10,40,15,15,30,A
ch2_cla_l1_20240701T115848112_20240701T115856112.fits,2024-07-01 11:58:48.112000,2024-07-01 11:58:56.112000,165.946,-88.9716,142.169,-89.0588,141.858,-89.6983,-169.497,-88.5866,20,10,40,15,15,30,A
ch2_cla_l1_20240701T171429826_20240701T171437826.fits,2024-07-01 17:14:29.826000,2024-07-01 17:14:37.826000,-130.945,14.8594,-130.96,13.5038,-129.976,13.4925,-129.955,14.848,20,10,40,15,15,30,A
ch2_cla_l1_20240701T165053826_20240701T165101826.fits,2024-07-01 16:50:53.826000,2024-07-01 16:51:01.826000,-126.934,85.8491,-127.738,84.6383,-119.24,84.5405,-116.095,85.7239,20,10,40,15,15,30,A
ch2_cla_l1_20240701T133557196_20240701T133605196.fits,2024-07-01 13:35:57.196000,2024-07-01 13:36:05.196000,-129.444,-29.1583,-129.47,-30.4394,-128.452,-30.4508,-128.438,-29.1695,20,10,40,15,15,30,A
ch2_cla_l1_20240701T113528112_20240701T113536112.fits,2024-07-01 11:35:28.112000,2024-07-01 11:35:36.112000,-128.134,-17.4062,-128.154,-18.7201,-127.191,-18.7307,-127.177,-17.4168,20,10,40,15,15,30,A
ch2_cla_l1_20240701T115400112_20240701T115408112.fits,2024-07-01 11:54:00.112000,2024-07-01 11:54:08.112000,-131.08,-73.9754,-131.34,-75.0873,-128.618,-75.1169,-128.535,-74.0031,20,10,40,15,15,30,A
ch2_cla_l1_20240701T132453195_20240701T132501195.fits,2024-07-01 13:24:53.195000,2024-07-01 13:25:01.195000,-128.913,4.1414,-128.928,2.7903,-127.975,2.7796,-127.958,4.1308,20,10,40,15,15,30,A
ch2_cla_l1_20240701T090419848_20240701T090427848.fits,2024-07-01 09:04:19.848000,2024-07-01 09:04:27.848000,-122.842,86.3317,-123.66,85.1139,-114.268,85.0129,-110.516,86.1985,20,10,40,15,15,30,A
ch2_cla_l1_20240701T172245826_20240701T172253826.fits,2024-07-01 17:22:45.826000,2024-07-01 17:22:53.826000,-131.29,-9.9214,-131.309,-11.2502,-130.362,-11.2612,-130.347,-9.9324,20,10,40,15,15,30,A
ch2_cla_l1_20240701T165949826_20240701T165957826.fits,2024-07-01 16:59:49.826000,2024-07-01 16:59:57.826000,-130.271,58.8145,-130.295,57.515,-128.624,57.496,-128.54,58.7948,20,10,40,15,15,30,A
ch2_cla_l1_20240701T145025767_20240701T145033767.fits,2024-07-01 14:50:25.767000,2024-07-01 14:50:33.767000,41.7661,83.4311,43.1276,82.2735,48.7838,82.3372,48.4297,83.5062,20,10,40,15,15,30,A
ch2_cla_l1_20240701T113256112_20240701T113304112.fits,2024-07-01 11:32:56.112000,2024-07-01 11:33:04.112000,-128.016,-9.7835,-128.034,-11.1146,-127.086,-11.125,-127.071,-9.7939,20,10,40,15,15,30,A
ch2_cla_l1_20240701T100315848_20240701T100323848.fits,2024-07-01 10:03:15.848000,2024-07-01 10:03:23.848000,58.5553,-86.6877,60.908,-87.723,75.645,-87.5608,69.0122,-86.5744,20,10,40,15,15,30,A
ch2_cla_l1_20240701T125533196_20240701T125541195.fits,2024-07-01 12:55:33.196000,2024-07-01 12:55:41.195000,10.8967,88.4354,28.4773,87.414,46.0253,87.6132,40.3505,88.7933,20,10,40,15,15,30,A
ch2_cla_l1_20240701T134029195_20240701T134037195.fits,2024-07-01 13:40:29.195000,2024-07-01 13:40:37.195000,-129.788,-42.9247,-129.826,-44.1599,-128.67,-44.1728,-128.653,-42.9373,20,10,40,15,15,30,A
ch2_cla_l1_20240701T193802911_20240701T193810911.fits,2024-07-01 19:38:02.911000,2024-07-01 19:38:10.911000,-134.487,-66.7414,-134.624,-67.8895,-132.663,-67.9129,-132.614,-66.7637,20,10,40,15,15,30,A
ch2_cla_l1_20240701T152505767_20240701T152513767.fits,2024-07-01 15:25:05.767000,2024-07-01 15:25:13.767000,-130.151,-6.6994,-130.169,-8.0347,-129.225,-8.0454,-129.209,-6.7102,20,10,40,15,15,30,A
ch2_cla_l1_20240701T152337767_20240701T152345767.fits,2024-07-01 15:23:37.767000,2024-07-01 15:23:45.767000,-130.088,-2.2979,-130.105,-3.6399,-129.161,-3.6507,-129.145,-2.3086,20,10,40,15,15,30,A
ch2_cla_l1_20240701T110120112_20240701T110128112.fits,2024-07-01 11:01:20.112000,2024-07-01 11:01:28.112000,-124.657,85.104,-125.172,83.8833,-117.597,83.8008,-115.273,85.0015,20,10,40,15,15,30,A
ch2_cla_l1_20240701T100747848_20240701T100755848.fits,2024-07-01 10:07:47.848000,2024-07-01 10:07:55.848000,54.3327,-72.5009,54.3995,-73.4934,56.4162,-73.4719,56.2333,-72.4806,20,10,40,15,15,30,A
ch2_cla_l1_20240701T171413826_20240701T171421826.fits,2024-07-01 17:14:13.826000,2024-07-01 17:14:21.826000,-130.935,15.6572,-130.949,14.3017,-129.962,14.2903,-129.941,15.6458,20,10,40,15,15,30,A
ch2_cla_l1_20240701T154033767_20240701T154041767.fits,2024-07-01 15:40:33.767000,2024-07-01 15:40:41.767000,-131.295,-53.5586,-131.353,-54.7552,-129.987,-54.7708,-129.964,-53.5737,20,10,40,15,15,30,A
ch2_cla_l1_20240701T134837195_20240701T134845195.fits,2024-07-01 13:48:37.195000,2024-07-01 13:48:45.195000,-131.237,-67.864,-131.379,-69.0029,-129.347,-69.0254,-129.299,-67.8854,20,10,40,15,15,30,A
